,Team,Date,X_Val,Actual_Sum,Model_Sum,Diff
200,Random,2021-05-31 02:03:54,4.48999999999998,2.0,2.316207884280526,-0.31620788428052604
201,Random,2021-06-03 19:41:12,4.49999999999998,17.0,12.970787545090745,4.0292124549092545
202,Random,2019-06-15 01:17:36,4.509999999999979,6.0,9.885449206751009,-3.8854492067510087
203,Random,2021-02-16 16:44:11,4.519999999999979,10.0,23.53460154446748,-13.534601544467481
204,Random,2020-07-18 15:50:48,4.529999999999979,17.0,25.29172685650626,-8.291726856506259
205,Random,2019-05-09 22:33:34,4.539999999999979,14.0,20.25543858908807,-6.255438589088069
206,Random,2021-04-21 13:15:52,4.5499999999999785,23.0,21.699648887169015,1.3003511128309846
207,Random,2019-05-04 09:37:41,4.559999999999978,15.0,20.379146421682343,-5.379146421682343
208,Random,2021-10-13 20:54:35,4.569999999999978,13.0,13.931245443314793,-0.9312454433147934
209,Random,2020-05-24 13:20:58,4.579999999999978,22.0,18.616389221888245,3.3836107781117555
210,Random,2021-11-17 21:17:26,4.589999999999978,20.0,9.16895856117489,10.83104143882511
211,Random,2020-01-06 20:32:43,4.599999999999977,1.0,8.322589241086504,-7.322589241086504
212,Random,2020-04-22 07:27:25,4.609999999999977,8.0,12.3974956136683,-4.397495613668299
213,Random,2021-06-07 05:02:44,4.619999999999977,3.0,8.370984543332035,-5.370984543332035
214,Random,2021-12-14 13:06:30,4.629999999999977,16.0,19.608599355548225,-3.6085993555482254
215,Random,2019-03-02 23:19:04,4.639999999999977,27.0,15.011833087496438,11.988166912503562
216,Random,2020-03-20 16:51:12,4.649999999999976,40.0,25.294039949769648,14.705960050230352
217,Random,2020-11-13 02:05:31,4.659999999999976,1.0,3.049920748481835,-2.049920748481835
218,Random,2019-11-09 23:14:06,4.669999999999976,19.0,15.199433360708387,3.8005666392916133
219,Random,2021-05-19 22:55:40,4.679999999999976,8.0,13.158527156660668,-5.158527156660668
220,Random,2021-09-11 21:13:23,4.6899999999999755,8.0,9.182016517768055,-1.182016517768055
221,Random,2019-04-19 08:17:02,4.699999999999975,19.0,20.4386814305149,-1.438681430514901
222,Random,2020-01-07 08:28:38,4.709999999999975,10.0,9.939208591933776,0.060791408066224406
223,Random,2020-08-31 07:13:12,4.719999999999975,12.0,11.4872650779003,0.5127349220996997
224,Random,2019-04-15 12:56:06,4.729999999999975,37.0,25.505846937499275,11.494153062500725
225,Random,2020-07-14 05:06:29,4.7399999999999745,8.0,8.000037655855673,-3.765585567272467e-05
226,Random,2020-07-26 19:16:45,4.749999999999974,6.0,9.513153371737753,-3.5131533717377526
227,Random,2020-09-05 11:34:48,4.759999999999974,13.0,17.3272830047016,-4.327283004701599
228,Random,2019-03-12 08:02:05,4.769999999999974,19.0,18.437823716890804,0.5621762831091957
229,Random,2020-04-09 23:25:33,4.779999999999974,2.0,10.180366220187459,-8.180366220187459
230,Random,2020-03-03 08:06:11,4.789999999999973,17.0,10.740072564376963,6.259927435623037
231,Random,2020-05-14 22:34:34,4.799999999999973,20.0,12.557687436574227,7.442312563425773
232,Random,2020-08-10 07:37:13,4.809999999999973,12.0,11.4872650779003,0.5127349220996997
233,Random,2020-05-12 03:58:52,4.819999999999973,2.0,2.0626006343386445,-0.06260063433864449
234,Random,2019-06-24 13:39:20,4.8299999999999725,30.0,27.522205570452726,2.4777944295472736
235,Random,2020-12-30 00:38:17,4.839999999999972,12.0,7.226243390075147,4.773756609924853
236,Random,2019-03-21 06:32:20,4.849999999999972,25.0,19.016450367639226,5.9835496323607735
237,Random,2020-09-28 23:14:13,4.859999999999972,5.0,9.136252811738515,-4.136252811738515
238,Random,2020-09-23 14:15:13,4.869999999999972,15.0,23.0577567391434,-8.0577567391434
239,Random,2020-12-21 06:07:49,4.8799999999999715,4.0,9.24890586267143,-5.24890586267143
240,Random,2020-07-30 02:44:54,4.889999999999971,1.0,1.8675906589928593,-0.8675906589928593
241,Random,2020-05-26 06:40:53,4.899999999999971,1.0,11.694213783750318,-10.694213783750318
242,Random,2020-05-16 03:39:11,4.909999999999971,4.0,2.4522432396244347,1.5477567603755653
243,Random,2020-07-27 21:07:31,4.919999999999971,8.0,7.307188261645606,0.6928117383543944
244,Random,2021-02-04 23:06:05,4.92999999999997,9.0,10.207589547923497,-1.2075895479234973
245,Random,2021-06-27 07:38:01,4.93999999999997,9.0,10.445486371921357,-1.4454863719213566
246,Random,2020-11-15 03:30:15,4.94999999999997,0.0,-0.8187842945642823,0.8187842945642823
247,Random,2019-06-30 02:46:23,4.95999999999997,12.0,6.777944725396908,5.222055274603092
248,Random,2020-04-25 16:00:36,4.9699999999999696,16.0,23.897020822017232,-7.897020822017232
249,Random,2020-05-01 20:42:05,4.979999999999969,34.0,12.293203381493118,21.706796618506882
250,Random,2021-10-28 06:34:51,4.989999999999969,22.0,14.918640727642572,7.081359272357428
251,Random,2021-04-17 16:41:12,4.999999999999969,9.0,24.755110814500128,-15.755110814500128
252,Random,2021-04-12 06:40:28,5.009999999999969,8.0,11.383411321893885,-3.3834113218938846
253,Random,2019-03-06 12:06:52,5.0199999999999685,32.0,26.60659966447424,5.393400335525762
254,Random,2019-01-15 02:08:39,5.029999999999968,3.0,7.865447932009384,-4.865447932009384
255,Random,2021-04-18 13:44:05,5.039999999999968,27.0,18.698803412418496,8.301196587581504
256,Random,2020-10-25 16:49:42,5.049999999999968,6.0,23.9559203366035,-17.9559203366035
257,Random,2020-07-11 15:05:02,5.059999999999968,17.0,25.29172685650626,-8.291726856506259
258,Random,2020-04-19 12:42:27,5.069999999999967,10.0,16.015101027502826,-6.015101027502826
259,Random,2019-02-09 20:27:02,5.079999999999967,7.0,16.8802949492621,-9.880294949262101
260,Random,2020-02-23 19:12:11,5.089999999999967,14.0,8.397614013850372,5.602385986149628
261,Random,2021-03-30 07:32:01,5.099999999999967,5.0,12.333853550977018,-7.333853550977018
262,Random,2021-03-27 16:47:44,5.109999999999967,10.0,24.648012824207182,-14.648012824207182
263,Random,2020-01-01 14:36:51,5.119999999999966,40.0,21.631243077299658,18.368756922700342
264,Random,2021-02-16 04:23:50,5.129999999999966,1.0,3.4632660994201947,-2.4632660994201947
265,Random,2019-07-07 04:40:05,5.139999999999966,5.0,9.23225520746923,-4.23225520746923
266,Random,2021-10-11 04:30:58,5.149999999999966,4.0,6.535669641521709,-2.535669641521709
267,Random,2020-07-25 09:22:35,5.1599999999999655,5.0,12.190392160356385,-7.190392160356385
268,Random,2020-02-23 23:54:10,5.169999999999965,8.0,6.92702509379873,1.07297490620127
269,Random,2020-03-23 07:40:49,5.179999999999965,16.0,11.08254690610744,4.91745309389256
270,Random,2019-11-14 05:39:43,5.189999999999965,19.0,16.000877621768645,2.9991223782313554
271,Random,2019-11-19 12:25:03,5.199999999999965,34.0,25.979565872804965,8.020434127195035
272,Random,2019-02-12 16:26:12,5.209999999999964,36.0,30.37426270449843,5.625737295501569
